headline,url,publisher,date,stock
Archer Aviation’s Electric Rise: Is ACHR the Next Big Thing in vTOL Stocks?,https://www.nasdaq.com/articles/archer-aviations-electric-rise%3A-is-achr-the-next-big-thing-in-vtol-stocks,Nasdaq,2023-08-08 00:00:00 UTC,AAL
Glencore stays on acquisition path as first-half earnings halve,https://www.nasdaq.com/articles/glencore-stays-on-acquisition-path-as-first-half-earnings-halve,Nasdaq,2023-08-08 00:00:00 UTC,AAL
What Awaits ZIM Integrated Shipping (ZIM) in Q2 Earnings?,https://www.nasdaq.com/articles/what-awaits-zim-integrated-shipping-zim-in-q2-earnings-0,Nasdaq,2023-08-08 00:00:00 UTC,AAL
Airlines seek extension to minimum flight requirements cuts at New York-area airports,https://www.nasdaq.com/articles/airlines-seek-extension-to-minimum-flight-requirements-cuts-at-new-york-area-airports,Nasdaq,2023-08-07 00:00:00 UTC,AAL
Validea Detailed Fundamental Analysis - AAL,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-aal-3,Nasdaq,2023-08-07 00:00:00 UTC,AAL
Airlines take aim at Italy's plans to bring down sky-high prices,https://www.nasdaq.com/articles/airlines-take-aim-at-italys-plans-to-bring-down-sky-high-prices,Nasdaq,2023-08-07 00:00:00 UTC,AAL
Markets Today: Stocks Push Higher on Earnings Optimism,https://www.nasdaq.com/articles/markets-today%3A-stocks-push-higher-on-earnings-optimism,Nasdaq,2023-08-07 00:00:00 UTC,AAL
"Airline Stock Roundup: ALGT & JBLU Beat on Q2 Earnings, SAVE & GOL Miss",https://www.nasdaq.com/articles/airline-stock-roundup%3A-algt-jblu-beat-on-q2-earnings-save-gol-miss,Nasdaq,2023-08-04 00:00:00 UTC,AAL
EXCLUSIVE-Botswana plans extra diamond sales route after De Beers deal,https://www.nasdaq.com/articles/exclusive-botswana-plans-extra-diamond-sales-route-after-de-beers-deal-0,Nasdaq,2023-08-04 00:00:00 UTC,AAL
EXCLUSIVE-Botswana plans extra diamond sales route after De Beers deal,https://www.nasdaq.com/articles/exclusive-botswana-plans-extra-diamond-sales-route-after-de-beers-deal,Nasdaq,2023-08-04 00:00:00 UTC,AAL
What's in the Cards for Air Canada (ACDVF) in Q2 Earnings?,https://www.nasdaq.com/articles/whats-in-the-cards-for-air-canada-acdvf-in-q2-earnings,Nasdaq,2023-08-04 00:00:00 UTC,AAL
"Gloomy Spirit, Expedia reports drag travel stocks lower on demand slowdown fears",https://www.nasdaq.com/articles/gloomy-spirit-expedia-reports-drag-travel-stocks-lower-on-demand-slowdown-fears,Nasdaq,2023-08-03 00:00:00 UTC,AAL
Interesting AAL Put And Call Options For September 22nd,https://www.nasdaq.com/articles/interesting-aal-put-and-call-options-for-september-22nd,Nasdaq,2023-08-03 00:00:00 UTC,AAL
Sluggish return of business travelers forces US airlines to rejig their networks,https://www.nasdaq.com/articles/sluggish-return-of-business-travelers-forces-us-airlines-to-rejig-their-networks-0,Nasdaq,2023-08-03 00:00:00 UTC,AAL
Sluggish return of business travelers forces US airlines to rejig their networks,https://www.nasdaq.com/articles/sluggish-return-of-business-travelers-forces-us-airlines-to-rejig-their-networks,Nasdaq,2023-08-03 00:00:00 UTC,AAL
Is It Time to Buy the Nasdaq's 5 Worst-Performing July Stocks?,https://www.nasdaq.com/articles/is-it-time-to-buy-the-nasdaqs-5-worst-performing-july-stocks,Nasdaq,2023-08-03 00:00:00 UTC,AAL
Why is JetBlue (JBLU) Stock Down Despite Q2 Earnings Beat?,https://www.nasdaq.com/articles/why-is-jetblue-jblu-stock-down-despite-q2-earnings-beat,Nasdaq,2023-08-02 00:00:00 UTC,AAL
Biden admin split over ethanol's role in aviation fuel subsidy program,https://www.nasdaq.com/articles/biden-admin-split-over-ethanols-role-in-aviation-fuel-subsidy-program,Nasdaq,2023-08-02 00:00:00 UTC,AAL
Biden administration split over ethanol's role in aviation fuel subsidy program,https://www.nasdaq.com/articles/biden-administration-split-over-ethanols-role-in-aviation-fuel-subsidy-program,Nasdaq,2023-08-02 00:00:00 UTC,AAL
American Airlines Group (AAL) Price Target Increased by 8.29% to 19.26,https://www.nasdaq.com/articles/american-airlines-group-aal-price-target-increased-by-8.29-to-19.26,Nasdaq,2023-08-02 00:00:00 UTC,AAL
"US STOCKS-Wall St falls after mixed earnings, downbeat manufacturing data",https://www.nasdaq.com/articles/us-stocks-wall-st-falls-after-mixed-earnings-downbeat-manufacturing-data,Nasdaq,2023-08-01 00:00:00 UTC,AAL
"US STOCKS-S&P 500, Nasdaq end lower on first day of August in busy earnings week",https://www.nasdaq.com/articles/us-stocks-sp-500-nasdaq-end-lower-on-first-day-of-august-in-busy-earnings-week-0,Nasdaq,2023-08-01 00:00:00 UTC,AAL
"US STOCKS-S&P 500, Nasdaq end lower on first day of August in busy earnings week",https://www.nasdaq.com/articles/us-stocks-sp-500-nasdaq-end-lower-on-first-day-of-august-in-busy-earnings-week,Nasdaq,2023-08-01 00:00:00 UTC,AAL
"S&P 500, Nasdaq start August lower ahead of busy earnings week",https://www.nasdaq.com/articles/sp-500-nasdaq-start-august-lower-ahead-of-busy-earnings-week,Nasdaq,2023-08-01 00:00:00 UTC,AAL
"JetBlue Airlines May Have Entered A Buy Zone, Check This First",https://www.nasdaq.com/articles/jetblue-airlines-may-have-entered-a-buy-zone-check-this-first,Nasdaq,2023-08-01 00:00:00 UTC,AAL
"US STOCKS-Wall St set to open lower ahead of manufacturing, jobs data",https://www.nasdaq.com/articles/us-stocks-wall-st-set-to-open-lower-ahead-of-manufacturing-jobs-data,Nasdaq,2023-08-01 00:00:00 UTC,AAL
JetBlue cuts profit view as it ends codeshare deal with American Airlines,https://www.nasdaq.com/articles/jetblue-cuts-profit-view-as-it-ends-codeshare-deal-with-american-airlines,Nasdaq,2023-08-01 00:00:00 UTC,AAL
Diamond sales at Botswana's Debswana slump 17% on weak demand,https://www.nasdaq.com/articles/diamond-sales-at-botswanas-debswana-slump-17-on-weak-demand,Nasdaq,2023-08-01 00:00:00 UTC,AAL
Here's What To Expect From JetBlue's Q2,https://www.nasdaq.com/articles/heres-what-to-expect-from-jetblues-q2,Nasdaq,2023-08-01 00:00:00 UTC,AAL
JetBlue cuts profit view after ending codeshare deal with American Airlines,https://www.nasdaq.com/articles/jetblue-cuts-profit-view-after-ending-codeshare-deal-with-american-airlines,Nasdaq,2023-08-01 00:00:00 UTC,AAL
Validea Detailed Fundamental Analysis - AAL,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-aal-2,Nasdaq,2023-07-31 00:00:00 UTC,AAL
Is It Time To Start Buying Southwest Airlines' Post-Earnings Dip?,https://www.nasdaq.com/articles/is-it-time-to-start-buying-southwest-airlines-post-earnings-dip,Nasdaq,2023-07-28 00:00:00 UTC,AAL
Stocks Give Up Early Gains as the 10-Year T-note Yield Jumps Above 4%,https://www.nasdaq.com/articles/stocks-give-up-early-gains-as-the-10-year-t-note-yield-jumps-above-4,Nasdaq,2023-07-27 00:00:00 UTC,AAL
"After a 13-Day Winning Streak, the Dow Jones Moves Lower",https://www.nasdaq.com/articles/after-a-13-day-winning-streak-the-dow-jones-moves-lower,Nasdaq,2023-07-27 00:00:00 UTC,AAL
"After a 13-Day Winning Streak, the Dow Jones Move Lower",https://www.nasdaq.com/articles/after-a-13-day-winning-streak-the-dow-jones-move-lower,Nasdaq,2023-07-27 00:00:00 UTC,AAL
Company Updates and Marketing Lessons From the Grateful Dead,https://www.nasdaq.com/articles/company-updates-and-marketing-lessons-from-the-grateful-dead,Nasdaq,2023-07-27 00:00:00 UTC,AAL
"If You Can Only Buy One Growth Stock, It Better Be One of These 7 Names",https://www.nasdaq.com/articles/if-you-can-only-buy-one-growth-stock-it-better-be-one-of-these-7-names,Nasdaq,2023-07-27 00:00:00 UTC,AAL
Interesting AAL Put And Call Options For September 8th,https://www.nasdaq.com/articles/interesting-aal-put-and-call-options-for-september-8th,Nasdaq,2023-07-27 00:00:00 UTC,AAL
Stocks Rally as Economic News Shows a Resilient U.S. Economy,https://www.nasdaq.com/articles/stocks-rally-as-economic-news-shows-a-resilient-u.s.-economy,Nasdaq,2023-07-27 00:00:00 UTC,AAL
"Strong Data: Claims, Goods, GDP and Q2 Earnings",https://www.nasdaq.com/articles/strong-data%3A-claims-goods-gdp-and-q2-earnings,Nasdaq,2023-07-27 00:00:00 UTC,AAL
Markets Today: Stocks Soar on the Outlook for a Soft Landing,https://www.nasdaq.com/articles/markets-today%3A-stocks-soar-on-the-outlook-for-a-soft-landing,Nasdaq,2023-07-27 00:00:00 UTC,AAL
Anglo American cuts dividend after missing earnings estimates,https://www.nasdaq.com/articles/anglo-american-cuts-dividend-after-missing-earnings-estimates,Nasdaq,2023-07-27 00:00:00 UTC,AAL
SA's Amplats appoints finance director Miller as CEO,https://www.nasdaq.com/articles/sas-amplats-appoints-finance-director-miller-as-ceo,Nasdaq,2023-07-27 00:00:00 UTC,AAL
"Anglo American misses H1 earning estimates, cuts dividend",https://www.nasdaq.com/articles/anglo-american-misses-h1-earning-estimates-cuts-dividend,Nasdaq,2023-07-27 00:00:00 UTC,AAL
"Judge rejects US bid to restrict American Airlines, JetBlue deals",https://www.nasdaq.com/articles/judge-rejects-us-bid-to-restrict-american-airlines-jetblue-deals,Nasdaq,2023-07-26 00:00:00 UTC,AAL
5 Broker-Favored Stocks to Watch as Q2 Earnings Start Strong,https://www.nasdaq.com/articles/5-broker-favored-stocks-to-watch-as-q2-earnings-start-strong,Nasdaq,2023-07-26 00:00:00 UTC,AAL
Unusual Put Option Trade in American Airlines Group (AAL) Worth $288.25K,https://www.nasdaq.com/articles/unusual-put-option-trade-in-american-airlines-group-aal-worth-%24288.25k,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Morgan Stanley Reiterates American Airlines Group (AAL) Equal-Weight Recommendation,https://www.nasdaq.com/articles/morgan-stanley-reiterates-american-airlines-group-aal-equal-weight-recommendation-0,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Stocks Close Higher on Big Tech Earnings Optimism,https://www.nasdaq.com/articles/stocks-close-higher-on-big-tech-earnings-optimism,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Stock Gains Muted Ahead of Mega-Cap Tech Earnings and FOMC Results,https://www.nasdaq.com/articles/stock-gains-muted-ahead-of-mega-cap-tech-earnings-and-fomc-results,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Analysts Predict 10% Gains Ahead For The Holdings of FNX,https://www.nasdaq.com/articles/analysts-predict-10-gains-ahead-for-the-holdings-of-fnx,Nasdaq,2023-07-25 00:00:00 UTC,AAL
"Airlines shares hit turbulence on Alaska's dour forecast, RTX engine problem",https://www.nasdaq.com/articles/airlines-shares-hit-turbulence-on-alaskas-dour-forecast-rtx-engine-problem,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Citigroup Maintains American Airlines Group (AAL) Neutral Recommendation,https://www.nasdaq.com/articles/citigroup-maintains-american-airlines-group-aal-neutral-recommendation-0,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Anglo American's Kumba Iron Ore profit falls on weaker prices,https://www.nasdaq.com/articles/anglo-americans-kumba-iron-ore-profit-falls-on-weaker-prices,Nasdaq,2023-07-25 00:00:00 UTC,AAL
Markets Today: Stocks Edge Higher as Earnings Season Ramps Up,https://www.nasdaq.com/articles/markets-today%3A-stocks-edge-higher-as-earnings-season-ramps-up,Nasdaq,2023-07-25 00:00:00 UTC,AAL
"FedEx pilots reject tentative deal, supervised talks likely",https://www.nasdaq.com/articles/fedex-pilots-reject-tentative-deal-supervised-talks-likely,Nasdaq,2023-07-24 00:00:00 UTC,AAL
Oshkosh and EagleBank have been highlighted as Zacks Bull and Bear of the Day,https://www.nasdaq.com/articles/oshkosh-and-eaglebank-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,Nasdaq,2023-07-24 00:00:00 UTC,AAL
Validea Detailed Fundamental Analysis - AAL,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-aal-1,Nasdaq,2023-07-24 00:00:00 UTC,AAL
"Amplats H1 profit falls sharply, new CEO announcement 'imminent'",https://www.nasdaq.com/articles/amplats-h1-profit-falls-sharply-new-ceo-announcement-imminent,Nasdaq,2023-07-24 00:00:00 UTC,AAL
S.Africa's Amplats posts 71% fall in half-year profit,https://www.nasdaq.com/articles/s.africas-amplats-posts-71-fall-in-half-year-profit,Nasdaq,2023-07-24 00:00:00 UTC,AAL
"United Airlines Stock Is a High-Risk, High-Reward Buy",https://www.nasdaq.com/articles/united-airlines-stock-is-a-high-risk-high-reward-buy,Nasdaq,2023-07-23 00:00:00 UTC,AAL
Susquehanna Maintains American Airlines Group (AAL) Neutral Recommendation,https://www.nasdaq.com/articles/susquehanna-maintains-american-airlines-group-aal-neutral-recommendation-1,Nasdaq,2023-07-21 00:00:00 UTC,AAL
FOCUS-Shifting trends in travel demand bedevil US airlines,https://www.nasdaq.com/articles/focus-shifting-trends-in-travel-demand-bedevil-us-airlines,Nasdaq,2023-07-21 00:00:00 UTC,AAL
What to Make of Airlines Earnings So Far,https://www.nasdaq.com/articles/what-to-make-of-airlines-earnings-so-far,Nasdaq,2023-07-21 00:00:00 UTC,AAL
"Airline Stock Roundup: AAL & UAL's Q2 Earnings Beat, ALGT's June Traffic & More",https://www.nasdaq.com/articles/airline-stock-roundup%3A-aal-uals-q2-earnings-beat-algts-june-traffic-more,Nasdaq,2023-07-21 00:00:00 UTC,AAL
"Q2 Beats for J&J, American; Jobless Claims, Philly Fed Lower",https://www.nasdaq.com/articles/q2-beats-for-jj-american-jobless-claims-philly-fed-lower,Nasdaq,2023-07-20 00:00:00 UTC,AAL
"Notable Thursday Option Activity: PPG, AAL, ULTA",https://www.nasdaq.com/articles/notable-thursday-option-activity%3A-ppg-aal-ulta,Nasdaq,2023-07-20 00:00:00 UTC,AAL
"American Airlines Beats Earnings, Thinking Of Buying?",https://www.nasdaq.com/articles/american-airlines-beats-earnings-thinking-of-buying,Nasdaq,2023-07-20 00:00:00 UTC,AAL
Aviation bill upping pilot retirement age to 67 passed by US House,https://www.nasdaq.com/articles/aviation-bill-upping-pilot-retirement-age-to-67-passed-by-us-house,Nasdaq,2023-07-20 00:00:00 UTC,AAL
"Compared to Estimates, American Airlines (AAL) Q2 Earnings: A Look at Key Metrics",https://www.nasdaq.com/articles/compared-to-estimates-american-airlines-aal-q2-earnings%3A-a-look-at-key-metrics,Nasdaq,2023-07-20 00:00:00 UTC,AAL
"American Airlines Slips Despite Impressive Q2 Results, Outlook",https://www.nasdaq.com/articles/american-airlines-slips-despite-impressive-q2-results-outlook,Nasdaq,2023-07-20 00:00:00 UTC,AAL
Weekly Jobless Claims Below Expectations,https://www.nasdaq.com/articles/weekly-jobless-claims-below-expectations-0,Nasdaq,2023-07-20 00:00:00 UTC,AAL
US airlines see no letup in travel demand despite broader economic concerns,https://www.nasdaq.com/articles/us-airlines-see-no-letup-in-travel-demand-despite-broader-economic-concerns,Nasdaq,2023-07-20 00:00:00 UTC,AAL
"American Airlines Group Inc Q2 Profit Increases, beats estimates",https://www.nasdaq.com/articles/american-airlines-group-inc-q2-profit-increases-beats-estimates,Nasdaq,2023-07-20 00:00:00 UTC,AAL
American Airlines Q2 Results Top Estimates; Lifts FY Profit View,https://www.nasdaq.com/articles/american-airlines-q2-results-top-estimates-lifts-fy-profit-view,Nasdaq,2023-07-20 00:00:00 UTC,AAL
American Airlines Boosts FY23 Outlook As Q3 Results Top Estimates,https://www.nasdaq.com/articles/american-airlines-boosts-fy23-outlook-as-q3-results-top-estimates,Nasdaq,2023-07-20 00:00:00 UTC,AAL
American Airlines raises 2023 profit forecast on travel boom,https://www.nasdaq.com/articles/american-airlines-raises-2023-profit-forecast-on-travel-boom,Nasdaq,2023-07-20 00:00:00 UTC,AAL
American Airlines Group Q2 23 Earnings Conference Call At 8:30 AM ET,https://www.nasdaq.com/articles/american-airlines-group-q2-23-earnings-conference-call-at-8%3A30-am-et,Nasdaq,2023-07-20 00:00:00 UTC,AAL
European shares extend gains as traders digest mixed earnings,https://www.nasdaq.com/articles/european-shares-extend-gains-as-traders-digest-mixed-earnings,Nasdaq,2023-07-20 00:00:00 UTC,AAL
Global miner Anglo American's first-half copper production surges 42%,https://www.nasdaq.com/articles/global-miner-anglo-americans-first-half-copper-production-surges-42,Nasdaq,2023-07-20 00:00:00 UTC,AAL
American Airlines (AAL) Beats Q2 Earnings and Revenue Estimates,https://www.nasdaq.com/articles/american-airlines-aal-beats-q2-earnings-and-revenue-estimates,Nasdaq,2023-07-20 00:00:00 UTC,AAL
Union Pacific (UNP) Gears Up for Q2 Earnings: What's in Store?,https://www.nasdaq.com/articles/union-pacific-unp-gears-up-for-q2-earnings%3A-whats-in-store,Nasdaq,2023-07-19 00:00:00 UTC,AAL
AAL Factor-Based Stock Analysis,https://www.nasdaq.com/articles/aal-factor-based-stock-analysis-0,Nasdaq,2023-07-19 00:00:00 UTC,AAL
"J.B. Hunt (JBHT) Q2 Earnings & Revenues Lag Estimates, Down Y/Y",https://www.nasdaq.com/articles/j.b.-hunt-jbht-q2-earnings-revenues-lag-estimates-down-y-y,Nasdaq,2023-07-19 00:00:00 UTC,AAL
American Airlines pilots seek better contract ahead of vote,https://www.nasdaq.com/articles/american-airlines-pilots-seek-better-contract-ahead-of-vote,Nasdaq,2023-07-19 00:00:00 UTC,AAL
American Airlines (NASDAQ:AAL) Q2 Earnings Preview: Prospects Look Bright,https://www.nasdaq.com/articles/american-airlines-nasdaq%3Aaal-q2-earnings-preview%3A-prospects-look-bright,Nasdaq,2023-07-19 00:00:00 UTC,AAL
What's in the Cards for Covenant (CVLG) in Q2 Earnings?,https://www.nasdaq.com/articles/whats-in-the-cards-for-covenant-cvlg-in-q2-earnings,Nasdaq,2023-07-19 00:00:00 UTC,AAL
"American Airlines, pilot union to work on improvements to tentative contract agreement - union memo",https://www.nasdaq.com/articles/american-airlines-pilot-union-to-work-on-improvements-to-tentative-contract-agreement,Nasdaq,2023-07-19 00:00:00 UTC,AAL
EXCLUSIVE-American Airlines pilot deal in 'jeopardy' after United's contract agreement -union memo,https://www.nasdaq.com/articles/exclusive-american-airlines-pilot-deal-in-jeopardy-after-uniteds-contract-agreement-0,Nasdaq,2023-07-18 00:00:00 UTC,AAL
EXCLUSIVE-American Airlines pilot deal in 'jeopardy' after United's contract agreement - union memo,https://www.nasdaq.com/articles/exclusive-american-airlines-pilot-deal-in-jeopardy-after-uniteds-contract-agreement-union,Nasdaq,2023-07-18 00:00:00 UTC,AAL
Previewing Airline Earnings: Time to Buy?,https://www.nasdaq.com/articles/previewing-airline-earnings%3A-time-to-buy,Nasdaq,2023-07-18 00:00:00 UTC,AAL
Old Dominion (ODFL) Gears up for Q2 Earnings: What's in Store?,https://www.nasdaq.com/articles/old-dominion-odfl-gears-up-for-q2-earnings%3A-whats-in-store,Nasdaq,2023-07-18 00:00:00 UTC,AAL
Is a Beat in Store for Alaska Air (ALK) in Q2 Earnings?,https://www.nasdaq.com/articles/is-a-beat-in-store-for-alaska-air-alk-in-q2-earnings,Nasdaq,2023-07-18 00:00:00 UTC,AAL
"Transportation Stocks' Jul 20 Q2 Earnings Roaster: AAL, CSX & KNX",https://www.nasdaq.com/articles/transportation-stocks-jul-20-q2-earnings-roaster%3A-aal-csx-knx,Nasdaq,2023-07-18 00:00:00 UTC,AAL
Alaska Air Group (ALK) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://www.nasdaq.com/articles/alaska-air-group-alk-earnings-expected-to-grow%3A-what-to-know-ahead-of-next-weeks-release-1,Nasdaq,2023-07-18 00:00:00 UTC,AAL
